cotId,name,area,detail_url,page_no
cc2b4c6a-389f-4247-afba-e6f41268cf4b,황성공원,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=cc2b4c6a-389f-4247-afba-e6f41268cf4b,9
f1701ccc-193e-402f-91cf-fc2930e2b56a,부천 원종종합시장,경기도 부천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=f1701ccc-193e-402f-91cf-fc2930e2b56a,9
6c6ec894-025b-4d21-913b-7a4fb669e028,김해가야테마파크,경상남도 김해시,https://access.visitkorea.or.kr/ms/detail.do?cotId=6c6ec894-025b-4d21-913b-7a4fb669e028,10
9c4a98c6-d6d8-415e-a993-657bec55188b,경주 성동시장,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=9c4a98c6-d6d8-415e-a993-657bec55188b,10
e1fd26b1-6dc3-4413-a1db-c577ccdada1b,덕평자연휴게소,경기도 이천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=e1fd26b1-6dc3-4413-a1db-c577ccdada1b,10
c71ae17c-b000-4e93-81fb-a895a537964c,남해대교 유람선,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=c71ae17c-b000-4e93-81fb-a895a537964c,10
c770c22d-9010-41b6-a208-cc66c90408a3,경주 대릉원 일원,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=c770c22d-9010-41b6-a208-cc66c90408a3,10
797261a4-f354-4954-b124-1e5c90de9d2f,aT센터,서울 서초구,https://access.visitkorea.or.kr/ms/detail.do?cotId=797261a4-f354-4954-b124-1e5c90de9d2f,10
99ec5e8a-d42e-4a25-8d22-842c8fb1df8d,경복궁,서울 종로구,https://access.visitkorea.or.kr/ms/detail.do?cotId=99ec5e8a-d42e-4a25-8d22-842c8fb1df8d,10
1e912e40-e5d4-4a83-bce0-f749035ce03c,캠프 그리브스,경기도 파주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=1e912e40-e5d4-4a83-bce0-f749035ce03c,10
28e53c4d-c946-46f7-bb0b-d80457f1454e,경주 계림,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=28e53c4d-c946-46f7-bb0b-d80457f1454e,10
88dee68c-ab7a-481f-bdb8-0564fcc9c368,남해토피아랜드,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=88dee68c-ab7a-481f-bdb8-0564fcc9c368,11
8421f6a9-0d35-452b-8287-b7b28c0c7ec1,오류고아라해변,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=8421f6a9-0d35-452b-8287-b7b28c0c7ec1,11
40505dae-d412-4127-8f9d-fe85076a7fc8,경주 첨성대,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=40505dae-d412-4127-8f9d-fe85076a7fc8,11
a7f0efe6-fcca-40b6-86a5-1c62b666fed6,경주역사유적지구 [유네스코 세계유산],경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=a7f0efe6-fcca-40b6-86a5-1c62b666fed6,11
